movie_title,voice-actor,character,release_date,genre,MPAA_rating,revenue,director
Tarzan,"['Nigel Hawthorne' 'Brian Blessed' 'Minnie Driver' 'Glenn Close' 'Lance Henriksen' 'Jason Marsden' 'Wayne Knight' 'Tony Goldwyn' 'Alex D. Linz' ""Rosie O'Donnell""]",['Archimedes Q. Porter' 'Clayton' 'Jane Porter' 'Kala' 'Kerchak' 'Mungo' 'Tantor' 'Tarzan' 'Tarzan' 'Terk'],1999,Adventure,G,283900254,Chris Buck
Ten Things I Hate About You,"['Nigel Hawthorne' 'Brian Blessed' 'Minnie Driver' 'Glenn Close' 'Lance Henriksen' 'Jason Marsden' 'Wayne Knight' 'Tony Goldwyn' 'Alex D. Linz' ""Rosie O'Donnell""]",['Archimedes Q. Porter' 'Clayton' 'Jane Porter' 'Kala' 'Kerchak' 'Mungo' 'Tantor' 'Tarzan' 'Tarzan' 'Terk'],1999,Romantic Comedy,PG-13,63354375,Chris Buck
Summer of Sam,"['Nigel Hawthorne' 'Brian Blessed' 'Minnie Driver' 'Glenn Close' 'Lance Henriksen' 'Jason Marsden' 'Wayne Knight' 'Tony Goldwyn' 'Alex D. Linz' ""Rosie O'Donnell""]",['Archimedes Q. Porter' 'Clayton' 'Jane Porter' 'Kala' 'Kerchak' 'Mungo' 'Tantor' 'Tarzan' 'Tarzan' 'Terk'],1999,Drama,R,32007656,Chris Buck
The Insider,"['Nigel Hawthorne' 'Brian Blessed' 'Minnie Driver' 'Glenn Close' 'Lance Henriksen' 'Jason Marsden' 'Wayne Knight' 'Tony Goldwyn' 'Alex D. Linz' ""Rosie O'Donnell""]",['Archimedes Q. Porter' 'Clayton' 'Jane Porter' 'Kala' 'Kerchak' 'Mungo' 'Tantor' 'Tarzan' 'Tarzan' 'Terk'],1999,Drama,R,47794214,Chris Buck
Deuce Bigalow: Male Gigolo,"['Nigel Hawthorne' 'Brian Blessed' 'Minnie Driver' 'Glenn Close' 'Lance Henriksen' 'Jason Marsden' 'Wayne Knight' 'Tony Goldwyn' 'Alex D. Linz' ""Rosie O'Donnell""]",['Archimedes Q. Porter' 'Clayton' 'Jane Porter' 'Kala' 'Kerchak' 'Mungo' 'Tantor' 'Tarzan' 'Tarzan' 'Terk'],1999,Comedy,R,106921374,Chris Buck
Inspector Gadget,"['Nigel Hawthorne' 'Brian Blessed' 'Minnie Driver' 'Glenn Close' 'Lance Henriksen' 'Jason Marsden' 'Wayne Knight' 'Tony Goldwyn' 'Alex D. Linz' ""Rosie O'Donnell""]",['Archimedes Q. Porter' 'Clayton' 'Jane Porter' 'Kala' 'Kerchak' 'Mungo' 'Tantor' 'Tarzan' 'Tarzan' 'Terk'],1999,Comedy,PG,161610341,Chris Buck
Instinct,"['Nigel Hawthorne' 'Brian Blessed' 'Minnie Driver' 'Glenn Close' 'Lance Henriksen' 'Jason Marsden' 'Wayne Knight' 'Tony Goldwyn' 'Alex D. Linz' ""Rosie O'Donnell""]",['Archimedes Q. Porter' 'Clayton' 'Jane Porter' 'Kala' 'Kerchak' 'Mungo' 'Tantor' 'Tarzan' 'Tarzan' 'Terk'],1999,Drama,R,56595842,Chris Buck
The 13th Warrior,"['Nigel Hawthorne' 'Brian Blessed' 'Minnie Driver' 'Glenn Close' 'Lance Henriksen' 'Jason Marsden' 'Wayne Knight' 'Tony Goldwyn' 'Alex D. Linz' ""Rosie O'Donnell""]",['Archimedes Q. Porter' 'Clayton' 'Jane Porter' 'Kala' 'Kerchak' 'Mungo' 'Tantor' 'Tarzan' 'Tarzan' 'Terk'],1999,Action,R,54262148,Chris Buck
Toy Story 2,"['Nigel Hawthorne' 'Brian Blessed' 'Minnie Driver' 'Glenn Close' 'Lance Henriksen' 'Jason Marsden' 'Wayne Knight' 'Tony Goldwyn' 'Alex D. Linz' ""Rosie O'Donnell""]",['Archimedes Q. Porter' 'Clayton' 'Jane Porter' 'Kala' 'Kerchak' 'Mungo' 'Tantor' 'Tarzan' 'Tarzan' 'Terk'],1999,Adventure,G,404450426,Chris Buck
The Straight Story,"['Nigel Hawthorne' 'Brian Blessed' 'Minnie Driver' 'Glenn Close' 'Lance Henriksen' 'Jason Marsden' 'Wayne Knight' 'Tony Goldwyn' 'Alex D. Linz' ""Rosie O'Donnell""]",['Archimedes Q. Porter' 'Clayton' 'Jane Porter' 'Kala' 'Kerchak' 'Mungo' 'Tantor' 'Tarzan' 'Tarzan' 'Terk'],1999,Drama,G,10111144,Chris Buck
My Favorite Martian,"['Nigel Hawthorne' 'Brian Blessed' 'Minnie Driver' 'Glenn Close' 'Lance Henriksen' 'Jason Marsden' 'Wayne Knight' 'Tony Goldwyn' 'Alex D. Linz' ""Rosie O'Donnell""]",['Archimedes Q. Porter' 'Clayton' 'Jane Porter' 'Kala' 'Kerchak' 'Mungo' 'Tantor' 'Tarzan' 'Tarzan' 'Terk'],1999,Comedy,PG,61150849,Chris Buck
Bicentennial Man,"['Nigel Hawthorne' 'Brian Blessed' 'Minnie Driver' 'Glenn Close' 'Lance Henriksen' 'Jason Marsden' 'Wayne Knight' 'Tony Goldwyn' 'Alex D. Linz' ""Rosie O'Donnell""]",['Archimedes Q. Porter' 'Clayton' 'Jane Porter' 'Kala' 'Kerchak' 'Mungo' 'Tantor' 'Tarzan' 'Tarzan' 'Terk'],1999,Drama,PG,94838225,Chris Buck
The Other Sister,"['Nigel Hawthorne' 'Brian Blessed' 'Minnie Driver' 'Glenn Close' 'Lance Henriksen' 'Jason Marsden' 'Wayne Knight' 'Tony Goldwyn' 'Alex D. Linz' ""Rosie O'Donnell""]",['Archimedes Q. Porter' 'Clayton' 'Jane Porter' 'Kala' 'Kerchak' 'Mungo' 'Tantor' 'Tarzan' 'Tarzan' 'Terk'],1999,Romantic Comedy,PG-13,46145331,Chris Buck
Mystery Alaska,"['Nigel Hawthorne' 'Brian Blessed' 'Minnie Driver' 'Glenn Close' 'Lance Henriksen' 'Jason Marsden' 'Wayne Knight' 'Tony Goldwyn' 'Alex D. Linz' ""Rosie O'Donnell""]",['Archimedes Q. Porter' 'Clayton' 'Jane Porter' 'Kala' 'Kerchak' 'Mungo' 'Tantor' 'Tarzan' 'Tarzan' 'Terk'],1999,Comedy,R,14755189,Chris Buck
Play it to the Bone,"['Nigel Hawthorne' 'Brian Blessed' 'Minnie Driver' 'Glenn Close' 'Lance Henriksen' 'Jason Marsden' 'Wayne Knight' 'Tony Goldwyn' 'Alex D. Linz' ""Rosie O'Donnell""]",['Archimedes Q. Porter' 'Clayton' 'Jane Porter' 'Kala' 'Kerchak' 'Mungo' 'Tantor' 'Tarzan' 'Tarzan' 'Terk'],1999,Comedy,R,13180524,Chris Buck
Mulan,['James Hong' 'Jerry Tondo' 'None' 'Pat Morita' 'Freda Foh Shen' 'Soon-Tek Oh' 'George Takei' 'James Shigeta' 'June Foray' 'B.D. Wong' 'Gedde Watanabe' 'Miriam Margoyles' 'Ming-Na Wen; Lea Salonga' 'Eddie Murphy' 'Miguel Ferrer' 'Harvey Fierstein'],['Chi-Fu' 'Chien-Po' 'Cri-Kee' 'Emperor of China' 'Fa Li' 'Fa Zhou' 'First Ancestor Fa' 'General Li' 'Grandmother Fa' 'Li Shang' 'Ling' 'The Matchmaker' 'Mulan' 'Mushu' 'Shan Yu' 'Yao'],1998,Adventure,G,216807832,Barry Cook
The Waterboy,['James Hong' 'Jerry Tondo' 'None' 'Pat Morita' 'Freda Foh Shen' 'Soon-Tek Oh' 'George Takei' 'James Shigeta' 'June Foray' 'B.D. Wong' 'Gedde Watanabe' 'Miriam Margoyles' 'Ming-Na Wen; Lea Salonga' 'Eddie Murphy' 'Miguel Ferrer' 'Harvey Fierstein'],['Chi-Fu' 'Chien-Po' 'Cri-Kee' 'Emperor of China' 'Fa Li' 'Fa Zhou' 'First Ancestor Fa' 'General Li' 'Grandmother Fa' 'Li Shang' 'Ling' 'The Matchmaker' 'Mulan' 'Mushu' 'Shan Yu' 'Yao'],1998,Comedy,PG-13,288691833,Barry Cook
A Bug's Life,['James Hong' 'Jerry Tondo' 'None' 'Pat Morita' 'Freda Foh Shen' 'Soon-Tek Oh' 'George Takei' 'James Shigeta' 'June Foray' 'B.D. Wong' 'Gedde Watanabe' 'Miriam Margoyles' 'Ming-Na Wen; Lea Salonga' 'Eddie Murphy' 'Miguel Ferrer' 'Harvey Fierstein'],['Chi-Fu' 'Chien-Po' 'Cri-Kee' 'Emperor of China' 'Fa Li' 'Fa Zhou' 'First Ancestor Fa' 'General Li' 'Grandmother Fa' 'Li Shang' 'Ling' 'The Matchmaker' 'Mulan' 'Mushu' 'Shan Yu' 'Yao'],1998,Adventure,G,288981698,Barry Cook
He Got Game,['James Hong' 'Jerry Tondo' 'None' 'Pat Morita' 'Freda Foh Shen' 'Soon-Tek Oh' 'George Takei' 'James Shigeta' 'June Foray' 'B.D. Wong' 'Gedde Watanabe' 'Miriam Margoyles' 'Ming-Na Wen; Lea Salonga' 'Eddie Murphy' 'Miguel Ferrer' 'Harvey Fierstein'],['Chi-Fu' 'Chien-Po' 'Cri-Kee' 'Emperor of China' 'Fa Li' 'Fa Zhou' 'First Ancestor Fa' 'General Li' 'Grandmother Fa' 'Li Shang' 'Ling' 'The Matchmaker' 'Mulan' 'Mushu' 'Shan Yu' 'Yao'],1998,Drama,R,38766948,Barry Cook
Mighty Joe Young,['James Hong' 'Jerry Tondo' 'None' 'Pat Morita' 'Freda Foh Shen' 'Soon-Tek Oh' 'George Takei' 'James Shigeta' 'June Foray' 'B.D. Wong' 'Gedde Watanabe' 'Miriam Margoyles' 'Ming-Na Wen; Lea Salonga' 'Eddie Murphy' 'Miguel Ferrer' 'Harvey Fierstein'],['Chi-Fu' 'Chien-Po' 'Cri-Kee' 'Emperor of China' 'Fa Li' 'Fa Zhou' 'First Ancestor Fa' 'General Li' 'Grandmother Fa' 'Li Shang' 'Ling' 'The Matchmaker' 'Mulan' 'Mushu' 'Shan Yu' 'Yao'],1998,Adventure,PG,87906042,Barry Cook
Krippendorf's Tribe,['James Hong' 'Jerry Tondo' 'None' 'Pat Morita' 'Freda Foh Shen' 'Soon-Tek Oh' 'George Takei' 'James Shigeta' 'June Foray' 'B.D. Wong' 'Gedde Watanabe' 'Miriam Margoyles' 'Ming-Na Wen; Lea Salonga' 'Eddie Murphy' 'Miguel Ferrer' 'Harvey Fierstein'],['Chi-Fu' 'Chien-Po' 'Cri-Kee' 'Emperor of China' 'Fa Li' 'Fa Zhou' 'First Ancestor Fa' 'General Li' 'Grandmother Fa' 'Li Shang' 'Ling' 'The Matchmaker' 'Mulan' 'Mushu' 'Shan Yu' 'Yao'],1998,Comedy,PG-13,13608633,Barry Cook
Firelight,['James Hong' 'Jerry Tondo' 'None' 'Pat Morita' 'Freda Foh Shen' 'Soon-Tek Oh' 'George Takei' 'James Shigeta' 'June Foray' 'B.D. Wong' 'Gedde Watanabe' 'Miriam Margoyles' 'Ming-Na Wen; Lea Salonga' 'Eddie Murphy' 'Miguel Ferrer' 'Harvey Fierstein'],['Chi-Fu' 'Chien-Po' 'Cri-Kee' 'Emperor of China' 'Fa Li' 'Fa Zhou' 'First Ancestor Fa' 'General Li' 'Grandmother Fa' 'Li Shang' 'Ling' 'The Matchmaker' 'Mulan' 'Mushu' 'Shan Yu' 'Yao'],1998,Drama,R,1409943,Barry Cook
Meet the Deedles,['James Hong' 'Jerry Tondo' 'None' 'Pat Morita' 'Freda Foh Shen' 'Soon-Tek Oh' 'George Takei' 'James Shigeta' 'June Foray' 'B.D. Wong' 'Gedde Watanabe' 'Miriam Margoyles' 'Ming-Na Wen; Lea Salonga' 'Eddie Murphy' 'Miguel Ferrer' 'Harvey Fierstein'],['Chi-Fu' 'Chien-Po' 'Cri-Kee' 'Emperor of China' 'Fa Li' 'Fa Zhou' 'First Ancestor Fa' 'General Li' 'Grandmother Fa' 'Li Shang' 'Ling' 'The Matchmaker' 'Mulan' 'Mushu' 'Shan Yu' 'Yao'],1998,Comedy,PG,7829877,Barry Cook
The Parent Trap,['James Hong' 'Jerry Tondo' 'None' 'Pat Morita' 'Freda Foh Shen' 'Soon-Tek Oh' 'George Takei' 'James Shigeta' 'June Foray' 'B.D. Wong' 'Gedde Watanabe' 'Miriam Margoyles' 'Ming-Na Wen; Lea Salonga' 'Eddie Murphy' 'Miguel Ferrer' 'Harvey Fierstein'],['Chi-Fu' 'Chien-Po' 'Cri-Kee' 'Emperor of China' 'Fa Li' 'Fa Zhou' 'First Ancestor Fa' 'General Li' 'Grandmother Fa' 'Li Shang' 'Ling' 'The Matchmaker' 'Mulan' 'Mushu' 'Shan Yu' 'Yao'],1998,Comedy,PG,119185667,Barry Cook
Rushmore,['James Hong' 'Jerry Tondo' 'None' 'Pat Morita' 'Freda Foh Shen' 'Soon-Tek Oh' 'George Takei' 'James Shigeta' 'June Foray' 'B.D. Wong' 'Gedde Watanabe' 'Miriam Margoyles' 'Ming-Na Wen; Lea Salonga' 'Eddie Murphy' 'Miguel Ferrer' 'Harvey Fierstein'],['Chi-Fu' 'Chien-Po' 'Cri-Kee' 'Emperor of China' 'Fa Li' 'Fa Zhou' 'First Ancestor Fa' 'General Li' 'Grandmother Fa' 'Li Shang' 'Ling' 'The Matchmaker' 'Mulan' 'Mushu' 'Shan Yu' 'Yao'],1998,Black Comedy,R,28392518,Barry Cook
Holy Man,['James Hong' 'Jerry Tondo' 'None' 'Pat Morita' 'Freda Foh Shen' 'Soon-Tek Oh' 'George Takei' 'James Shigeta' 'June Foray' 'B.D. Wong' 'Gedde Watanabe' 'Miriam Margoyles' 'Ming-Na Wen; Lea Salonga' 'Eddie Murphy' 'Miguel Ferrer' 'Harvey Fierstein'],['Chi-Fu' 'Chien-Po' 'Cri-Kee' 'Emperor of China' 'Fa Li' 'Fa Zhou' 'First Ancestor Fa' 'General Li' 'Grandmother Fa' 'Li Shang' 'Ling' 'The Matchmaker' 'Mulan' 'Mushu' 'Shan Yu' 'Yao'],1998,Comedy,PG,21694605,Barry Cook
I'll Be Home For Christmas,['James Hong' 'Jerry Tondo' 'None' 'Pat Morita' 'Freda Foh Shen' 'Soon-Tek Oh' 'George Takei' 'James Shigeta' 'June Foray' 'B.D. Wong' 'Gedde Watanabe' 'Miriam Margoyles' 'Ming-Na Wen; Lea Salonga' 'Eddie Murphy' 'Miguel Ferrer' 'Harvey Fierstein'],['Chi-Fu' 'Chien-Po' 'Cri-Kee' 'Emperor of China' 'Fa Li' 'Fa Zhou' 'First Ancestor Fa' 'General Li' 'Grandmother Fa' 'Li Shang' 'Ling' 'The Matchmaker' 'Mulan' 'Mushu' 'Shan Yu' 'Yao'],1998,Comedy,PG,21941840,Barry Cook
A Civil Action,['James Hong' 'Jerry Tondo' 'None' 'Pat Morita' 'Freda Foh Shen' 'Soon-Tek Oh' 'George Takei' 'James Shigeta' 'June Foray' 'B.D. Wong' 'Gedde Watanabe' 'Miriam Margoyles' 'Ming-Na Wen; Lea Salonga' 'Eddie Murphy' 'Miguel Ferrer' 'Harvey Fierstein'],['Chi-Fu' 'Chien-Po' 'Cri-Kee' 'Emperor of China' 'Fa Li' 'Fa Zhou' 'First Ancestor Fa' 'General Li' 'Grandmother Fa' 'Li Shang' 'Ling' 'The Matchmaker' 'Mulan' 'Mushu' 'Shan Yu' 'Yao'],1998,Drama,PG-13,94139530,Barry Cook
Armageddon,['James Hong' 'Jerry Tondo' 'None' 'Pat Morita' 'Freda Foh Shen' 'Soon-Tek Oh' 'George Takei' 'James Shigeta' 'June Foray' 'B.D. Wong' 'Gedde Watanabe' 'Miriam Margoyles' 'Ming-Na Wen; Lea Salonga' 'Eddie Murphy' 'Miguel Ferrer' 'Harvey Fierstein'],['Chi-Fu' 'Chien-Po' 'Cri-Kee' 'Emperor of China' 'Fa Li' 'Fa Zhou' 'First Ancestor Fa' 'General Li' 'Grandmother Fa' 'Li Shang' 'Ling' 'The Matchmaker' 'Mulan' 'Mushu' 'Shan Yu' 'Yao'],1998,Adventure,PG-13,362324957,Barry Cook
Simon Birch,['James Hong' 'Jerry Tondo' 'None' 'Pat Morita' 'Freda Foh Shen' 'Soon-Tek Oh' 'George Takei' 'James Shigeta' 'June Foray' 'B.D. Wong' 'Gedde Watanabe' 'Miriam Margoyles' 'Ming-Na Wen; Lea Salonga' 'Eddie Murphy' 'Miguel Ferrer' 'Harvey Fierstein'],['Chi-Fu' 'Chien-Po' 'Cri-Kee' 'Emperor of China' 'Fa Li' 'Fa Zhou' 'First Ancestor Fa' 'General Li' 'Grandmother Fa' 'Li Shang' 'Ling' 'The Matchmaker' 'Mulan' 'Mushu' 'Shan Yu' 'Yao'],1998,Drama,PG,32809442,Barry Cook
The Horse Whisperer,['James Hong' 'Jerry Tondo' 'None' 'Pat Morita' 'Freda Foh Shen' 'Soon-Tek Oh' 'George Takei' 'James Shigeta' 'June Foray' 'B.D. Wong' 'Gedde Watanabe' 'Miriam Margoyles' 'Ming-Na Wen; Lea Salonga' 'Eddie Murphy' 'Miguel Ferrer' 'Harvey Fierstein'],['Chi-Fu' 'Chien-Po' 'Cri-Kee' 'Emperor of China' 'Fa Li' 'Fa Zhou' 'First Ancestor Fa' 'General Li' 'Grandmother Fa' 'Li Shang' 'Ling' 'The Matchmaker' 'Mulan' 'Mushu' 'Shan Yu' 'Yao'],1998,Drama,PG-13,135497531,Barry Cook
Hercules,['Barbara Barrie' 'Hal Holbrook' 'Keith David' 'Paddi Edwards' 'Lillias White' 'Vanéese Y. Thomas' 'Amanda Plummer' 'Wayne Knight' 'James Woods' 'Samantha Eggar' 'Tate Donovan; Joshua Keaton' 'Paul Shaffer' 'Carole Shelley' 'Susan Egan' 'Cheryl Freeman' 'Jim Cummings' 'Bobcat Goldthwait; Matt Frewer' 'Frank Welker' 'Danny DeVito' 'LaChanze' 'Roz Ryan' 'Rip Torn'],['Alcmene' 'Amphitryon' 'Apollo' 'Atropos' 'Calliope' 'Clio' 'Clotho' 'Demetrius' 'Hades' 'Hera' 'Hercules' 'Hermes' 'Lachesis' 'Megara' 'Melpomene' 'Nessus' 'Pain and Panic' 'Pegasus' 'Philoctetes' 'Terpsichore' 'Thalia' 'Zeus'],1997,Adventure,G,182029412,Ron Clements
The Sixth Man,['Barbara Barrie' 'Hal Holbrook' 'Keith David' 'Paddi Edwards' 'Lillias White' 'Vanéese Y. Thomas' 'Amanda Plummer' 'Wayne Knight' 'James Woods' 'Samantha Eggar' 'Tate Donovan; Joshua Keaton' 'Paul Shaffer' 'Carole Shelley' 'Susan Egan' 'Cheryl Freeman' 'Jim Cummings' 'Bobcat Goldthwait; Matt Frewer' 'Frank Welker' 'Danny DeVito' 'LaChanze' 'Roz Ryan' 'Rip Torn'],['Alcmene' 'Amphitryon' 'Apollo' 'Atropos' 'Calliope' 'Clio' 'Clotho' 'Demetrius' 'Hades' 'Hera' 'Hercules' 'Hermes' 'Lachesis' 'Megara' 'Melpomene' 'Nessus' 'Pain and Panic' 'Pegasus' 'Philoctetes' 'Terpsichore' 'Thalia' 'Zeus'],1997,Comedy,PG-13,27117599,Ron Clements
George Of The Jungle,['Barbara Barrie' 'Hal Holbrook' 'Keith David' 'Paddi Edwards' 'Lillias White' 'Vanéese Y. Thomas' 'Amanda Plummer' 'Wayne Knight' 'James Woods' 'Samantha Eggar' 'Tate Donovan; Joshua Keaton' 'Paul Shaffer' 'Carole Shelley' 'Susan Egan' 'Cheryl Freeman' 'Jim Cummings' 'Bobcat Goldthwait; Matt Frewer' 'Frank Welker' 'Danny DeVito' 'LaChanze' 'Roz Ryan' 'Rip Torn'],['Alcmene' 'Amphitryon' 'Apollo' 'Atropos' 'Calliope' 'Clio' 'Clotho' 'Demetrius' 'Hades' 'Hera' 'Hercules' 'Hermes' 'Lachesis' 'Megara' 'Melpomene' 'Nessus' 'Pain and Panic' 'Pegasus' 'Philoctetes' 'Terpsichore' 'Thalia' 'Zeus'],1997,Comedy,PG,193326632,Ron Clements
Flubber,['Barbara Barrie' 'Hal Holbrook' 'Keith David' 'Paddi Edwards' 'Lillias White' 'Vanéese Y. Thomas' 'Amanda Plummer' 'Wayne Knight' 'James Woods' 'Samantha Eggar' 'Tate Donovan; Joshua Keaton' 'Paul Shaffer' 'Carole Shelley' 'Susan Egan' 'Cheryl Freeman' 'Jim Cummings' 'Bobcat Goldthwait; Matt Frewer' 'Frank Welker' 'Danny DeVito' 'LaChanze' 'Roz Ryan' 'Rip Torn'],['Alcmene' 'Amphitryon' 'Apollo' 'Atropos' 'Calliope' 'Clio' 'Clotho' 'Demetrius' 'Hades' 'Hera' 'Hercules' 'Hermes' 'Lachesis' 'Megara' 'Melpomene' 'Nessus' 'Pain and Panic' 'Pegasus' 'Philoctetes' 'Terpsichore' 'Thalia' 'Zeus'],1997,Comedy,PG,170406423,Ron Clements
Shadow Conspiracy,['Barbara Barrie' 'Hal Holbrook' 'Keith David' 'Paddi Edwards' 'Lillias White' 'Vanéese Y. Thomas' 'Amanda Plummer' 'Wayne Knight' 'James Woods' 'Samantha Eggar' 'Tate Donovan; Joshua Keaton' 'Paul Shaffer' 'Carole Shelley' 'Susan Egan' 'Cheryl Freeman' 'Jim Cummings' 'Bobcat Goldthwait; Matt Frewer' 'Frank Welker' 'Danny DeVito' 'LaChanze' 'Roz Ryan' 'Rip Torn'],['Alcmene' 'Amphitryon' 'Apollo' 'Atropos' 'Calliope' 'Clio' 'Clotho' 'Demetrius' 'Hades' 'Hera' 'Hercules' 'Hermes' 'Lachesis' 'Megara' 'Melpomene' 'Nessus' 'Pain and Panic' 'Pegasus' 'Philoctetes' 'Terpsichore' 'Thalia' 'Zeus'],1997,Thriller/Suspense,R,3957025,Ron Clements
Romy and Michele's High School Reunion,['Barbara Barrie' 'Hal Holbrook' 'Keith David' 'Paddi Edwards' 'Lillias White' 'Vanéese Y. Thomas' 'Amanda Plummer' 'Wayne Knight' 'James Woods' 'Samantha Eggar' 'Tate Donovan; Joshua Keaton' 'Paul Shaffer' 'Carole Shelley' 'Susan Egan' 'Cheryl Freeman' 'Jim Cummings' 'Bobcat Goldthwait; Matt Frewer' 'Frank Welker' 'Danny DeVito' 'LaChanze' 'Roz Ryan' 'Rip Torn'],['Alcmene' 'Amphitryon' 'Apollo' 'Atropos' 'Calliope' 'Clio' 'Clotho' 'Demetrius' 'Hades' 'Hera' 'Hercules' 'Hermes' 'Lachesis' 'Megara' 'Melpomene' 'Nessus' 'Pain and Panic' 'Pegasus' 'Philoctetes' 'Terpsichore' 'Thalia' 'Zeus'],1997,Comedy,R,53693680,Ron Clements
Grosse Pointe Blank,['Barbara Barrie' 'Hal Holbrook' 'Keith David' 'Paddi Edwards' 'Lillias White' 'Vanéese Y. Thomas' 'Amanda Plummer' 'Wayne Knight' 'James Woods' 'Samantha Eggar' 'Tate Donovan; Joshua Keaton' 'Paul Shaffer' 'Carole Shelley' 'Susan Egan' 'Cheryl Freeman' 'Jim Cummings' 'Bobcat Goldthwait; Matt Frewer' 'Frank Welker' 'Danny DeVito' 'LaChanze' 'Roz Ryan' 'Rip Torn'],['Alcmene' 'Amphitryon' 'Apollo' 'Atropos' 'Calliope' 'Clio' 'Clotho' 'Demetrius' 'Hades' 'Hera' 'Hercules' 'Hermes' 'Lachesis' 'Megara' 'Melpomene' 'Nessus' 'Pain and Panic' 'Pegasus' 'Philoctetes' 'Terpsichore' 'Thalia' 'Zeus'],1997,Black Comedy,R,51579764,Ron Clements
G.I. Jane,['Barbara Barrie' 'Hal Holbrook' 'Keith David' 'Paddi Edwards' 'Lillias White' 'Vanéese Y. Thomas' 'Amanda Plummer' 'Wayne Knight' 'James Woods' 'Samantha Eggar' 'Tate Donovan; Joshua Keaton' 'Paul Shaffer' 'Carole Shelley' 'Susan Egan' 'Cheryl Freeman' 'Jim Cummings' 'Bobcat Goldthwait; Matt Frewer' 'Frank Welker' 'Danny DeVito' 'LaChanze' 'Roz Ryan' 'Rip Torn'],['Alcmene' 'Amphitryon' 'Apollo' 'Atropos' 'Calliope' 'Clio' 'Clotho' 'Demetrius' 'Hades' 'Hera' 'Hercules' 'Hermes' 'Lachesis' 'Megara' 'Melpomene' 'Nessus' 'Pain and Panic' 'Pegasus' 'Philoctetes' 'Terpsichore' 'Thalia' 'Zeus'],1997,Drama,R,88467531,Ron Clements
An American Werewolf in Paris,['Barbara Barrie' 'Hal Holbrook' 'Keith David' 'Paddi Edwards' 'Lillias White' 'Vanéese Y. Thomas' 'Amanda Plummer' 'Wayne Knight' 'James Woods' 'Samantha Eggar' 'Tate Donovan; Joshua Keaton' 'Paul Shaffer' 'Carole Shelley' 'Susan Egan' 'Cheryl Freeman' 'Jim Cummings' 'Bobcat Goldthwait; Matt Frewer' 'Frank Welker' 'Danny DeVito' 'LaChanze' 'Roz Ryan' 'Rip Torn'],['Alcmene' 'Amphitryon' 'Apollo' 'Atropos' 'Calliope' 'Clio' 'Clotho' 'Demetrius' 'Hades' 'Hera' 'Hercules' 'Hermes' 'Lachesis' 'Megara' 'Melpomene' 'Nessus' 'Pain and Panic' 'Pegasus' 'Philoctetes' 'Terpsichore' 'Thalia' 'Zeus'],1997,Horror,R,48546161,Ron Clements
A Thousand Acres,['Barbara Barrie' 'Hal Holbrook' 'Keith David' 'Paddi Edwards' 'Lillias White' 'Vanéese Y. Thomas' 'Amanda Plummer' 'Wayne Knight' 'James Woods' 'Samantha Eggar' 'Tate Donovan; Joshua Keaton' 'Paul Shaffer' 'Carole Shelley' 'Susan Egan' 'Cheryl Freeman' 'Jim Cummings' 'Bobcat Goldthwait; Matt Frewer' 'Frank Welker' 'Danny DeVito' 'LaChanze' 'Roz Ryan' 'Rip Torn'],['Alcmene' 'Amphitryon' 'Apollo' 'Atropos' 'Calliope' 'Clio' 'Clotho' 'Demetrius' 'Hades' 'Hera' 'Hercules' 'Hermes' 'Lachesis' 'Megara' 'Melpomene' 'Nessus' 'Pain and Panic' 'Pegasus' 'Philoctetes' 'Terpsichore' 'Thalia' 'Zeus'],1997,Drama,R,14561324,Ron Clements
That Darn Cat,['Barbara Barrie' 'Hal Holbrook' 'Keith David' 'Paddi Edwards' 'Lillias White' 'Vanéese Y. Thomas' 'Amanda Plummer' 'Wayne Knight' 'James Woods' 'Samantha Eggar' 'Tate Donovan; Joshua Keaton' 'Paul Shaffer' 'Carole Shelley' 'Susan Egan' 'Cheryl Freeman' 'Jim Cummings' 'Bobcat Goldthwait; Matt Frewer' 'Frank Welker' 'Danny DeVito' 'LaChanze' 'Roz Ryan' 'Rip Torn'],['Alcmene' 'Amphitryon' 'Apollo' 'Atropos' 'Calliope' 'Clio' 'Clotho' 'Demetrius' 'Hades' 'Hera' 'Hercules' 'Hermes' 'Lachesis' 'Megara' 'Melpomene' 'Nessus' 'Pain and Panic' 'Pegasus' 'Philoctetes' 'Terpsichore' 'Thalia' 'Zeus'],1997,Comedy,PG,33613158,Ron Clements
Jungle 2 Jungle,['Barbara Barrie' 'Hal Holbrook' 'Keith David' 'Paddi Edwards' 'Lillias White' 'Vanéese Y. Thomas' 'Amanda Plummer' 'Wayne Knight' 'James Woods' 'Samantha Eggar' 'Tate Donovan; Joshua Keaton' 'Paul Shaffer' 'Carole Shelley' 'Susan Egan' 'Cheryl Freeman' 'Jim Cummings' 'Bobcat Goldthwait; Matt Frewer' 'Frank Welker' 'Danny DeVito' 'LaChanze' 'Roz Ryan' 'Rip Torn'],['Alcmene' 'Amphitryon' 'Apollo' 'Atropos' 'Calliope' 'Clio' 'Clotho' 'Demetrius' 'Hades' 'Hera' 'Hercules' 'Hermes' 'Lachesis' 'Megara' 'Melpomene' 'Nessus' 'Pain and Panic' 'Pegasus' 'Philoctetes' 'Terpsichore' 'Thalia' 'Zeus'],1997,Comedy,PG,110058379,Ron Clements
